timestamp,close,price_change_1s,price_change_5s,volatility_10s,volume_10s,price_acceleration
1760801923000,106828.67,0.00011987626930931583,0.00011994941451121122,0.0,0.289000004529953,12.8046875
1760801924000,106828.68,7.313111893836322e-08,0.0001200225597131066,0.0,0.24677999317646027,-12.796875
1760801925000,106828.68,0.0,0.0001199494072352536,0.0,0.23375001549720764,-0.0078125
1760801926000,106828.68,0.0,0.0001199494072352536,0.0,0.2235499918460846,0.0
1760801927000,106830.75,1.9379744117031805e-05,0.00013933147420175374,0.0,0.319350004196167,2.0703125
1760801928000,106830.74,-7.312969074746434e-08,1.937974593602121e-05,0.0,0.299780011177063,-2.078125
1760801929000,106832.58,1.7185479009640403e-05,3.6492423532763496e-05,0.0,0.32607999444007874,1.84375
1760801930000,106838.51,5.550448622670956e-05,9.199893975164741e-05,0.0,0.3649199903011322,4.09375
1760801931000,106838.51,0.0,9.199893975164741e-05,0.0,0.3741599917411804,-5.9296875
1760801932000,106838.51,0.0,7.261778227984905e-05,0.0,0.37349995970726013,0.0
1760801933000,106838.5,-7.312438299322821e-08,7.261778955580667e-05,0.0,0.29399001598358154,-0.0078125
1760801934000,106838.51,7.312439009865557e-08,5.550448622670956e-05,0.0,0.2942999601364136,0.015625
1760801935000,106838.51,0.0,0.0,0.0,0.29180997610092163,-0.0078125
1760801936000,106838.5,-7.312438299322821e-08,-7.312438299322821e-08,0.0,0.3423199951648712,-0.0078125
1760801937000,106838.51,7.312439009865557e-08,0.0,0.0,0.2467000037431717,0.015625
1760801938000,106838.5,-7.312438299322821e-08,0.0,0.0,0.2522599995136261,-0.015625
1760801939000,106838.5,0.0,-7.312438299322821e-08,0.0,0.2248300015926361,0.0078125
1760801940000,106838.5,0.0,-7.312438299322821e-08,0.0,0.32907000184059143,0.0
1760801941000,106838.5,0.0,0.0,0.0,0.3534800112247467,0.0
1760801942000,106838.5,0.0,-7.312438299322821e-08,0.0,0.35166001319885254,0.0
1760801943000,106838.51,7.312439009865557e-08,7.312439009865557e-08,0.0,0.29940998554229736,0.0078125
1760801944000,106838.51,0.0,7.312439009865557e-08,0.0,0.2994700074195862,-0.0078125
1760801945000,106838.5,-7.312438299322821e-08,0.0,0.0,0.3052400052547455,-0.0078125
1760801946000,106838.51,7.312439009865557e-08,7.312439009865557e-08,0.0,0.25457000732421875,0.015625
1760801947000,106838.51,0.0,7.312439009865557e-08,0.0,0.25394001603126526,-0.0078125
1760801948000,106838.51,0.0,0.0,0.0,0.24265000224113464,0.0
1760801949000,106841.64,2.9322878617676906e-05,2.9322878617676906e-05,0.0,0.36157000064849854,3.1328125
1760801950000,106848.6,6.515191489597782e-05,9.454983228351921e-05,0.0,0.526710033416748,3.828125
1760801951000,106848.59,-7.311747651783662e-08,9.440357825951651e-05,0.0,0.4948499798774719,-6.96875
1760801952000,106853.52,4.613713099388406e-05,0.00014054506027605385,0.0,0.7350000143051147,4.9375
1760801953000,106856.75,3.0196126317605376e-05,0.0001707454357529059,0.0,0.7400099635124207,-1.703125
1760801954000,106856.75,0.0,0.0001414184080203995,0.0,0.7641799449920654,-3.2265625
1760801955000,106856.75,0.0,7.62615236453712e-05,0.0,0.7584600448608398,0.0
1760801956000,106856.74,-7.31118987573609e-08,7.626153092132881e-05,0.0,0.7616300582885742,-0.0078125
1760801957000,106856.75,7.311190586278826e-08,3.0196126317605376e-05,0.0,0.7658400535583496,0.015625
1760801958000,106856.75,0.0,0.0,0.0,0.76774001121521,-0.0078125
1760801959000,106851.13,-5.256745498627424e-05,-5.256745498627424e-05,0.0,0.7554200887680054,-5.6171875
1760801960000,106837.56,-0.0001270020438823849,-0.00017956281953956932,0.0,0.5951499938964844,-7.953125
1760801961000,106833.25,-4.0365015593124554e-05,-0.00021984749764669687,0.0,0.6250999569892883,9.2578125
1760801962000,106833.25,0.0,-0.00021992059191688895,0.0,0.3901599943637848,4.3125
1760801963000,106833.24,-7.312798544489851e-08,-0.00021999370073899627,0.0,0.43546998500823975,-0.0078125
1760801964000,106826.85,-5.981869253446348e-05,-0.00022724372684024274,0.0,0.4450399875640869,-6.3828125
1760801965000,106826.84,-7.31323623881508e-08,-0.00010032753925770521,0.0,0.44777998328208923,6.3828125
1760801966000,106826.85,7.313236949357815e-08,-5.9891815908486024e-05,0.0,0.5243899822235107,0.015625
1760801967000,106826.85,0.0,-5.9891815908486024e-05,0.0,0.5382399559020996,-0.0078125
1760801968000,106826.85,0.0,-5.981869253446348e-05,0.0,0.5413800477981567,0.0
1760801969000,106826.84,-7.31323623881508e-08,-7.31323623881508e-08,0.0,0.4388499855995178,-0.0078125
1760801970000,106827.01,1.5357796883108676e-06,1.5357796883108676e-06,0.0,0.752020001411438,0.171875
1760801971000,106839.0,0.00011225801426917315,0.00011372082371963188,0.0,0.9572000503540039,11.828125
1760801972000,106838.99,-7.31240490381424e-08,0.00011364769306965172,0.0,0.9542999863624573,-12.0
1760801973000,106843.82,4.5190663513494655e-05,0.0001588434970472008,0.0,1.0139700174331665,4.8359375
1760801974000,106843.93,1.023690515467024e-06,0.00015994049317669123,0.0,0.989590048789978,-4.71875
1760801975000,106843.93,0.0,0.00015840446576476097,0.0,0.9868000745773315,-0.109375
1760801976000,106843.92,-7.312067396014754e-08,4.6068147639743984e-05,0.0,0.9088799953460693,-0.0078125
1760801977000,106843.92,0.0,4.614127828972414e-05,0.0,0.8925200700759888,0.0078125
1760801978000,106843.92,0.0,9.505696993983292e-07,0.0,0.8936100006103516,0.0
1760801979000,106843.93,7.31206810655749e-08,0.0,0.0,0.9102100133895874,0.0078125
1760801980000,106846.5,2.4056700567598455e-05,2.4056700567598455e-05,0.0,0.4901599884033203,2.5625
1760801981000,106846.5,0.0,2.4129823941620998e-05,0.0,0.2532399892807007,-2.5703125
1760801982000,106880.0,0.00031353390659205616,0.0003376712847966701,0.0,3.744220018386841,33.5
1760801983000,106880.0,0.0,0.0003376712847966701,0.0,3.634079933166504,-33.5
1760801985000,106880.0,0.0,0.00031353390659205616,0.0,3.6490402221679688,0.0
1760801986000,106880.0,0.0,0.00031353390659205616,0.0,3.6475000381469727,0.0
1760801986000,106880.0,0.0,0.00031353390659205616,0.0,3.6475000381469727,0.0
1760801988000,106879.99,-7.30959968109346e-08,-7.30959968109346e-08,0.0,3.6586999893188477,-0.0078125
1760801989000,106879.99,0.0,-7.30959968109346e-08,0.0,3.6372599601745605,0.0078125
1760801990000,106879.99,0.0,-7.30959968109346e-08,0.0,3.6309001445770264,0.0
1760801991000,106880.0,7.309600391636195e-08,0.0,0.0,3.635890245437622,0.0078125
1760801992000,106880.0,0.0,0.0,0.0,0.1863499879837036,-0.0078125
1760801993000,106880.0,0.0,7.309600391636195e-08,0.0,0.2517099976539612,0.0
1760801994000,106880.0,0.0,7.309600391636195e-08,0.0,0.28214001655578613,0.0
1760801994000,106880.0,0.0,7.309600391636195e-08,0.0,0.28214001655578613,0.0
1760801996000,106880.0,7.309600391636195e-08,0.0,0.0,0.2739200294017792,0.015625
1760801997000,106893.49,0.00012623678776435554,0.00012623678776435554,0.0,1.8384699821472168,13.484375
1760801998000,106893.48,-1.4617353372159414e-07,0.00012609059922397137,0.0,1.771649956703186,-13.5078125
1760801999000,106893.48,0.0,0.00012609059922397137,0.0,1.788710117340088,0.015625
1760802000000,106893.48,0.0,0.00012616369349416345,0.0,2.007650136947632,0.0
1760802001000,106893.49,1.4617356214330357e-07,0.00012623678776435554,0.0,2.6199800968170166,0.015625
1760802002000,106899.99,6.080819366616197e-05,6.080819366616197e-05,0.0,2.6138598918914795,6.484375
1760802003000,106900.02,2.923293038747943e-07,6.124671926954761e-05,0.0,3.2837400436401367,-6.46875
1760802004000,106909.56,8.923349378164858e-05,0.00015048567729536444,0.0,3.4059898853302,9.5078125
1760802005000,106909.56,0.0,0.00015048567729536444,0.0,3.4067399501800537,-9.5390625
1760802006000,106909.56,0.0,0.00015033948875498027,0.0,3.720369815826416,0.0
1760802007000,106909.57,7.307578187010222e-08,8.959892875282094e-05,0.0,2.151170015335083,0.0078125
1760802008000,106909.57,0.0,8.930657349992543e-05,0.0,2.163560152053833,-0.0078125
1760802009000,106909.57,0.0,7.307578187010222e-08,0.0,2.181040048599243,0.0
1760802010000,106909.56,-7.307577476467486e-08,0.0,0.0,1.9285200834274292,-0.0078125
1760802011000,106909.56,0.0,0.0,0.0,1.3112900257110596,0.0078125
1760802012000,106909.56,0.0,-7.307577476467486e-08,0.0,1.2737399339675903,0.0
1760802013000,106909.56,0.0,-7.307577476467486e-08,0.0,0.5405700206756592,0.0
1760802014000,106909.57,7.307578187010222e-08,0.0,0.0,0.4253000020980835,0.0078125
1760802015000,106909.57,0.0,7.307578187010222e-08,0.0,0.42478999495506287,-0.0078125
1760802016000,106909.57,0.0,7.307578187010222e-08,0.0,0.1110599935054779,0.0
1760802017000,106909.57,0.0,7.307578187010222e-08,0.0,0.11077000200748444,0.0
1760802018000,106909.57,0.0,7.307578187010222e-08,0.0,0.16884000599384308,0.0
1760802019000,106909.56,-7.307577476467486e-08,-7.307577476467486e-08,0.0,0.29142001271247864,-0.0078125
1760802020000,106900.01,-8.937168604461476e-05,-8.944475121097639e-05,0.0,1.2729400396347046,-9.546875
1760802021000,106900.0,-7.308231175784385e-08,-8.951783092925325e-05,0.0,1.2774300575256348,9.546875
1760802022000,106900.0,0.0,-8.951783092925325e-05,0.0,1.2983299493789673,0.0078125
1760802023000,106900.19,1.753975652718509e-06,-8.776401227805763e-05,0.0,1.3799799680709839,0.1875
1760802024000,106900.19,0.0,-8.769093983573839e-05,0.0,1.3275699615478516,-0.1875
1760802025000,106900.19,0.0,1.6808932059575454e-06,0.0,1.3286199569702148,0.0
1760802026000,106900.18,-7.308219096557877e-08,1.6808933196443832e-06,0.0,1.3364399671554565,-0.0078125
1760802027000,106900.19,7.308219807100613e-08,1.753975652718509e-06,0.0,1.335510015487671,0.015625
1760802028000,106900.18,-7.308219096557877e-08,-7.308219096557877e-08,0.0,1.263409972190857,-0.015625
1760802029000,106893.48,-6.270452286116779e-05,-6.277760257944465e-05,0.0,1.5296599864959717,-6.6953125
1760802030000,106893.49,1.4617356214330357e-07,-6.263143586693332e-05,0.0,0.5487100481987,6.71875
1760802031000,106893.48,-1.4617353372159414e-07,-6.270452286116779e-05,0.0,0.5451400279998779,-0.03125
1760802032000,106893.48,0.0,-6.277760257944465e-05,0.0,0.5241000056266785,0.015625
1760802033000,106893.48,0.0,-6.270452286116779e-05,0.0,0.5219600200653076,0.0
1760802034000,106893.49,1.4617356214330357e-07,1.4617356214330357e-07,0.0,0.6517699956893921,0.015625
1760802035000,106893.02,-4.385206011647824e-06,-4.385206011647824e-06,0.0,0.7287400364875793,-0.484375
1760802036000,106882.33,-0.00010005622607422993,-0.00010429483518237248,0.0,1.1605600118637085,-10.2265625
1760802037000,106882.33,0.0,-0.00010429483518237248,0.0,1.162079930305481,10.6953125
1760802038000,106882.32,-7.309440519520649e-08,-0.00010436792217660695,0.0,1.4444900751113892,-0.0078125
1760802039000,106882.33,7.309440519520649e-08,-0.0001044409946189262,0.0,1.077109932899475,0.015625
1760802040000,106882.33,0.0,-0.00010005622607422993,0.0,1.1307100057601929,-0.0078125
1760802041000,106882.32,-7.309440519520649e-08,-7.309440519520649e-08,0.0,1.1402100324630737,-0.0078125
1760802042000,106882.33,7.309440519520649e-08,0.0,0.0,1.1459698677062988,0.015625
1760802043000,106882.33,0.0,7.309440519520649e-08,0.0,1.0650999546051025,-0.0078125
1760802044000,106882.33,0.0,0.0,0.0,0.9361200332641602,0.0
1760802045000,106882.33,0.0,0.0,0.0,3.3651599884033203,0.0
1760802046000,106882.33,0.0,7.309440519520649e-08,0.0,2.990880012512207,0.0
1760802047000,106882.33,0.0,0.0,0.0,2.9935498237609863,0.0
1760802048000,106882.32,-7.309440519520649e-08,-7.309440519520649e-08,0.0,2.7751097679138184,-0.0078125
1760802049000,106882.33,7.309440519520649e-08,0.0,0.0,2.719169855117798,0.015625
1760802050000,106882.33,0.0,0.0,0.0,2.693650007247925,-0.0078125
1760802051000,106882.33,0.0,0.0,0.0,2.7931199073791504,0.0
1760802052000,106882.32,-7.309440519520649e-08,-7.309440519520649e-08,0.0,2.9402098655700684,-0.0078125
1760802053000,106882.32,0.0,0.0,0.0,3.003009796142578,0.0078125
1760802054000,106882.32,0.0,-7.309440519520649e-08,0.0,3.0021798610687256,0.0
1760802055000,106882.33,7.309440519520649e-08,0.0,0.0,0.49650001525878906,0.0078125
1760802056000,106882.32,-7.309440519520649e-08,-7.309440519520649e-08,0.0,0.44356000423431396,-0.015625
1760802057000,106882.32,0.0,0.0,0.0,0.44113999605178833,0.0078125
1760802058000,106882.32,0.0,0.0,0.0,0.3757600486278534,0.0
1760802059000,106882.33,7.309440519520649e-08,7.309440519520649e-08,0.0,0.3758000433444977,0.0078125
1760802060000,106882.33,0.0,0.0,0.0,0.36764001846313477,-0.0078125
1760802061000,106882.33,0.0,7.309440519520649e-08,0.0,0.3075999915599823,0.0
1760802062000,106882.33,0.0,7.309440519520649e-08,0.0,0.1547500044107437,0.0
1760802063000,106882.32,-7.309440519520649e-08,0.0,0.0,0.15561999380588531,-0.0078125
1760802064000,106882.32,0.0,-7.309440519520649e-08,0.0,0.1572600156068802,0.0078125
1760802065000,106882.33,7.309440519520649e-08,0.0,0.0,0.1554899960756302,0.0078125
1760802066000,106882.32,-7.309440519520649e-08,-7.309440519520649e-08,0.0,0.14921000599861145,-0.015625
1760802067000,106882.33,7.309440519520649e-08,0.0,0.0,0.14753998816013336,0.015625
1760802068000,106882.33,0.0,7.309440519520649e-08,0.0,0.1497499942779541,-0.0078125
1760802069000,106882.33,0.0,7.309440519520649e-08,0.0,0.1498199850320816,0.0
1760802070000,106882.33,0.0,0.0,0.0,0.12886999547481537,0.0
1760802071000,106882.33,0.0,7.309440519520649e-08,0.0,0.0805400013923645,0.0
1760802072000,106882.33,0.0,0.0,0.0,0.09372000396251678,0.0
1760802073000,106882.33,0.0,0.0,0.0,0.029339998960494995,0.0
1760802074000,106882.33,0.0,0.0,0.0,0.03460000082850456,0.0
1760802075000,106882.33,0.0,0.0,0.0,0.04535999894142151,0.0
1760802076000,106882.32,-7.309440519520649e-08,-7.309440519520649e-08,0.0,0.03936999663710594,-0.0078125
1760802077000,106882.33,7.309440519520649e-08,0.0,0.0,0.04916999861598015,0.015625
1760802078000,106882.32,-7.309440519520649e-08,-7.309440519520649e-08,0.0,0.12049999833106995,-0.015625
1760802079000,106882.32,0.0,-7.309440519520649e-08,0.0,0.12049999833106995,0.0078125
1760802080000,106882.32,0.0,-7.309440519520649e-08,0.0,0.11997000128030777,0.0
1760802081000,106882.32,0.0,0.0,0.0,0.21863999962806702,0.0
1760802082000,106882.33,7.309440519520649e-08,0.0,0.0,0.20748001337051392,0.0078125
1760802083000,106882.32,-7.309440519520649e-08,0.0,0.0,0.2702000141143799,-0.015625
1760802084000,106882.33,7.309440519520649e-08,7.309440519520649e-08,0.0,0.2637600004673004,0.015625
1760802085000,106882.33,0.0,7.309440519520649e-08,0.0,0.26180002093315125,-0.0078125
1760802087000,106880.51,-1.703099587757606e-05,-1.703099587757606e-05,0.0,3.140630006790161,-1.8203125
1760802088000,106880.52,1.4619129728998814e-07,-1.6811714885989204e-05,0.0,3.0707199573516846,1.8359375
1760802089000,106880.52,0.0,-1.6884807337191887e-05,0.0,3.0727999210357666,-0.015625
1760802090000,106880.51,-1.461912688682787e-07,-1.703099587757606e-05,0.0,3.072929859161377,-0.015625
1760802091000,106880.52,1.4619129728998814e-07,-1.6884807337191887e-05,0.0,2.974289894104004,0.03125
1760802092000,106880.51,-1.461912688682787e-07,0.0,0.0,2.9744203090667725,-0.03125
1760802093000,106880.52,1.4619129728998814e-07,0.0,0.0,2.9781599044799805,0.03125
1760802094000,106870.99,-8.917667582863942e-05,-8.917667582863942e-05,0.0,3.5451998710632324,-9.546875
1760802095000,106867.22,-3.53083414665889e-05,-0.00012433569645509124,0.0,3.5575497150421143,5.7578125
1760802096000,106867.22,0.0,-0.00012448187044356018,0.0,3.5571300983428955,3.7734375
1760802097000,106867.22,0.0,-0.00012433569645509124,0.0,0.6668300032615662,0.0
1760802098000,106867.21,-7.310473648658444e-08,-0.00012455496471375227,0.0,0.7014399766921997,-0.0078125
1760802099000,106867.21,0.0,-3.53814430127386e-05,0.0,0.6992000341415405,0.0078125
1760802099000,106867.21,0.0,-3.53814430127386e-05,0.0,0.6992000341415405,0.0078125
1760802101000,106867.21,-7.310473648658444e-08,-7.310473648658444e-08,0.0,0.886900007724762,-0.015625
1760802102000,106867.22,7.31047435920118e-08,0.0,0.0,0.8968400359153748,0.015625
1760802103000,106867.22,0.0,7.31047435920118e-08,0.0,0.8340700268745422,-0.0078125
1760802104000,106867.22,0.0,7.31047435920118e-08,0.0,0.27066999673843384,0.0
1760802105000,106867.22,0.0,0.0,0.0,0.5097000002861023,0.0
1760802106000,106867.22,0.0,7.31047435920118e-08,0.0,0.5148299932479858,0.0
1760802107000,106867.22,0.0,0.0,0.0,0.5151399374008179,0.0
1760802108000,106867.22,0.0,0.0,0.0,0.47589999437332153,0.0
1760802109000,106881.69,0.00013538997154682875,0.00013538997154682875,0.0,1.585189938545227,14.46875
1760802110000,106881.69,0.0,0.00013538997154682875,0.0,1.404539942741394,-14.46875
1760802111000,106867.21,-0.00013544474495574832,-7.310473648658444e-08,0.0,2.521749973297119,-14.4765625
1760802112000,106865.79,-1.3305063475854695e-05,-1.33781668409938e-05,0.0,2.5471999645233154,13.0546875
1760802113000,106865.79,0.0,-1.33781668409938e-05,0.0,2.5435099601745605,1.421875
1760802114000,106865.78,-7.310571703555979e-08,-0.00014882109826430678,0.0,2.5484302043914795,-0.0078125
1760802115000,106865.79,7.310572414098715e-08,-0.0001487480039941147,0.0,2.3120100498199463,0.015625
1760802116000,106865.79,0.0,-1.3305063475854695e-05,0.0,2.3085598945617676,-0.0078125
1760802117000,106865.79,0.0,0.0,0.0,2.309080123901367,0.0
1760802118000,106865.78,-7.310571703555979e-08,-7.310571703555979e-08,0.0,2.3283400535583496,-0.0078125
1760802118000,106865.78,-7.310571703555979e-08,-7.310571703555979e-08,0.0,2.3283400535583496,-0.0078125
1760802120000,106865.78,0.0,-7.310571703555979e-08,0.0,1.2479499578475952,0.0
1760802121000,106865.79,7.310572414098715e-08,0.0,0.0,0.1324400007724762,0.0078125
1760802122000,106865.79,0.0,0.0,0.0,0.0952800065279007,-0.0078125
1760802123000,106865.79,0.0,7.310572414098715e-08,0.0,0.09578000009059906,0.0
1760802124000,106865.78,-7.310571703555979e-08,0.0,0.0,0.09401001036167145,-0.0078125
1760802125000,106865.79,7.310572414098715e-08,7.310572414098715e-08,0.0,0.08236000686883926,0.015625
1760802126000,106865.79,0.0,0.0,0.0,0.0811300054192543,-0.0078125
1760802127000,106865.53,-2.412488584013772e-06,-2.412488584013772e-06,0.0,0.212009996175766,-0.2578125
1760802128000,106865.54,7.310589467124373e-08,-2.3393829451379133e-06,0.0,0.19951999187469482,0.265625
1760802129000,106858.61,-6.484492041636258e-05,-6.711105379508808e-05,0.0,0.3737899959087372,-6.9375
1760802130000,106858.61,0.0,-6.718415534123778e-05,0.0,0.341560035943985,6.9296875
1760802131000,106858.61,0.0,-6.718415534123778e-05,0.0,0.3423300087451935,0.0
1760802132000,106858.61,0.0,-6.477181887021288e-05,0.0,0.3423900008201599,0.0
1760802133000,106858.6,-7.31106268858639e-08,-6.49180292384699e-05,0.0,0.3512499928474426,-0.0078125
1760802134000,106858.61,7.311063399129125e-08,0.0,0.0,0.3444799780845642,0.015625
1760802135000,106858.61,0.0,0.0,0.0,0.33247998356819153,-0.0078125
1760802136000,106858.61,0.0,0.0,0.0,0.3355800211429596,0.0
1760802137000,106858.61,0.0,0.0,0.0,0.22106000781059265,0.0
1760802138000,106858.6,-7.31106268858639e-08,0.0,0.0,0.21633999049663544,-0.0078125
1760802139000,106858.61,7.311063399129125e-08,0.0,0.0,0.04378000274300575,0.015625
1760802140000,106858.61,0.0,0.0,0.0,0.03800000250339508,-0.0078125
1760802141000,106858.61,0.0,0.0,0.0,0.03652999922633171,0.0
1760802142000,106858.61,0.0,0.0,0.0,0.03770999610424042,0.0
1760802143000,106858.61,0.0,7.311063399129125e-08,0.0,0.028530001640319824,0.0
1760802144000,106858.61,0.0,0.0,0.0,0.028610000386834145,0.0
1760802145000,106858.61,0.0,0.0,0.0,0.5874999761581421,0.0
1760802146000,106858.6,-7.31106268858639e-08,-7.31106268858639e-08,0.0,0.5867599844932556,-0.0078125
1760802147000,106858.6,0.0,-7.31106268858639e-08,0.0,0.5812699794769287,0.0078125
1760802148000,106858.6,0.0,-7.31106268858639e-08,0.0,0.579759955406189,0.0
1760802149000,106858.61,7.311063399129125e-08,0.0,0.0,0.5874499678611755,0.0078125
1760802150000,106858.61,0.0,0.0,0.0,0.6025299429893494,-0.0078125
1760802151000,106858.72,1.023548747980385e-06,1.0966595027639414e-06,0.0,0.717449963092804,0.109375
1760802152000,106860.0,1.1990130587946624e-05,1.3086802937323228e-05,0.0,0.7172200083732605,1.171875
1760802153000,106860.0,0.0,1.3086802937323228e-05,0.0,0.7172799706459045,-1.28125
1760802154000,106859.99,-7.310967475859798e-08,1.2940580745635089e-05,0.0,0.7170200347900391,-0.0078125
1760802155000,106859.99,0.0,1.2940580745635089e-05,0.0,0.16464000940322876,0.0078125
1760802156000,106860.0,7.310968186402533e-08,1.1990130587946624e-05,0.0,0.1621600091457367,0.0078125
1760802157000,106860.0,0.0,0.0,0.0,0.15073999762535095,-0.0078125
1760802158000,106860.0,0.0,0.0,0.0,0.14988000690937042,0.0
1760802158000,106860.0,0.0,0.0,0.0,0.14988000690937042,0.0
1760802160000,106859.99,0.0,0.0,0.0,0.1602100133895874,0.0078125
1760802161000,106860.0,7.310968186402533e-08,0.0,0.0,0.04519999772310257,0.0078125
1760802162000,106860.0,0.0,0.0,0.0,0.05590000003576279,-0.0078125
1760802163000,106860.0,0.0,0.0,0.0,0.05565999820828438,0.0
1760802164000,106860.0,0.0,7.310968186402533e-08,0.0,0.05536000058054924,0.0
